Service Name,Route_name,Route_link,Bus_names,Bus_type,Departing_time,Duration,Reaching_time,Star_rating,Price,Seat_availablity
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40077,Super Luxury (Non AC Seater 2+2 Push Back),01:35,05h 15m,06:50,4.4,440.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1353,Rajdhani (AC Semi Sleeper 2+2),02:20,06h 20m,08:40,2.6,533.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1463,RAJDHANI (A.C. Semi Sleeper),02:20,05h 00m,07:20,3.6,533.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 12862,eGARUDA,02:25,06h 05m,08:30,3.5,533.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40231,Super Luxury (Non AC Seater 2+2 Push Back),03:20,05h 30m,08:50,4.3,440.0,27
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30062,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),03:40,06h 10m,09:50,3.9,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40010,Super Luxury (Non AC Seater 2+2 Push Back),03:50,06h 20m,10:10,3.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40210,Super Luxury (Non AC Seater 2+2 Push Back),03:50,06h 40m,10:30,4.1,440.0,26
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1421,RAJDHANI (A.C. Semi Sleeper),04:10,05h 00m,09:10,1.6,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1425,Rajdhani (AC Semi Sleeper 2+2),04:25,06h 05m,10:30,3.3,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40662,Super Luxury (Non AC Seater 2+2 Push Back),04:30,06h 40m,11:10,2.4,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1467,RAJDHANI (A.C. Semi Sleeper),04:30,05h 00m,09:30,3.0,533.0,34
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1524,RAJADHANI AC (CONVERTED METRO LUXURY),05:10,05h 00m,10:10,1.5,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40431,Super Luxury (Non AC Seater 2+2 Push Back),05:20,05h 30m,10:50,2.7,440.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40610,Super Luxury (Non AC Seater 2+2 Push Back),05:50,06h 40m,12:30,3.1,440.0,23
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40862,Super Luxury (Non AC Seater 2+2 Push Back),06:10,06h 40m,12:50,1.6,440.0,26
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1504,Rajdhani (AC Semi Sleeper 2+2),06:10,06h 20m,12:30,1.8,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40030,Super Luxury (Non AC Seater 2+2 Push Back),06:20,05h 30m,11:50,4.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40631,Super Luxury (Non AC Seater 2+2 Push Back),06:40,05h 30m,12:10,3.5,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40810,Super Luxury (Non AC Seater 2+2 Push Back),06:50,06h 40m,13:30,2.8,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41062,Super Luxury (Non AC Seater 2+2 Push Back),07:10,06h 40m,13:50,4.4,440.0,20
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40831,Super Luxury (Non AC Seater 2+2 Push Back),07:40,05h 30m,13:10,3.7,440.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41010,Super Luxury (Non AC Seater 2+2 Push Back),07:50,06h 40m,14:30,3.0,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41262,Super Luxury (Non AC Seater 2+2 Push Back),08:10,06h 40m,14:50,2.7,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 14462,eGARUDA,08:40,06h 20m,15:00,3.7,533.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41031,Super Luxury (Non AC Seater 2+2 Push Back),08:40,05h 30m,14:10,3.6,440.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41210,Super Luxury (Non AC Seater 2+2 Push Back),08:50,06h 40m,15:30,4.2,440.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41462,Super Luxury (Non AC Seater 2+2 Push Back),09:10,06h 40m,15:50,3.4,440.0,27
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4771,Rajdhani (AC Semi Sleeper 2+2),09:25,06h 05m,15:30,2.7,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41231,Super Luxury (Non AC Seater 2+2 Push Back),09:40,05h 30m,15:10,3.1,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41662,Super Luxury (Non AC Seater 2+2 Push Back),09:50,06h 40m,16:30,4.5,440.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 14662,eGARUDA,09:55,06h 05m,16:00,2.7,533.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7662,Super Luxury (Non AC Seater 2+2 Push Back),10:10,06h 40m,16:50,2.7,440.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 16262,eGARUDA,10:40,06h 20m,17:00,2.8,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41431,Super Luxury (Non AC Seater 2+2 Push Back),10:40,05h 30m,16:10,2.7,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40277,Super Luxury (Non AC Seater 2+2 Push Back),11:00,06h 30m,17:30,1.7,440.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1739,Rajdhani (AC Semi Sleeper 2+2),11:10,05h 00m,16:10,1.7,536.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41862,Super Luxury (Non AC Seater 2+2 Push Back),11:10,06h 40m,17:50,2.8,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 12062,eGARUDA,11:20,06h 20m,17:40,3.4,533.0,32
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9884,Super Luxury (Non AC Seater 2+2 Push Back),11:30,06h 40m,18:10,3.1,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1916,Super Luxury (Non AC Seater 2+2 Push Back),11:30,07h 30m,19:00,2.0,440.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 31062,Rajdhani (AC Semi Sleeper 2+2),11:30,06h 20m,17:50,2.8,533.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9882,Lahari Non A/C Sleeper Cum Seater,11:45,06h 55m,18:40,3.5,442.0,42
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 13662,eGARUDA,11:50,06h 25m,18:15,2.6,533.0,34
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:00,07h 30m,19:30,2.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1423,Rajdhani (AC Semi Sleeper 2+2),12:05,06h 25m,18:30,2.3,533.0,37
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1585,RAJDHANI (A.C. Semi Sleeper),12:30,05h 00m,17:30,2.9,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9886,Rajdhani (AC Semi Sleeper 2+2),12:30,06h 40m,19:10,2.5,533.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41631,Super Luxury (Non AC Seater 2+2 Push Back),13:00,05h 30m,18:30,2.9,440.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1449,RAJDHANI (A.C. Semi Sleeper),13:10,05h 00m,18:10,1.4,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42062,Super Luxury (Non AC Seater 2+2 Push Back),13:30,06h 40m,20:10,3.2,440.0,24
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30610,Rajdhani (AC Semi Sleeper 2+2),13:45,06h 05m,19:50,2.1,533.0,20
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7741,Super Luxury (Non AC Seater 2+2 Push Back),14:05,07h 05m,21:10,3.0,440.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41410,Super Luxury (Non AC Seater 2+2 Push Back),14:10,06h 20m,20:30,2.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42262,Super Luxury (Non AC Seater 2+2 Push Back),14:10,06h 40m,20:50,1.6,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 5965,Rajdhani (AC Semi Sleeper 2+2),14:20,06h 10m,20:30,1.8,533.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30810,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:45,06h 05m,20:50,2.7,533.0,40
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7761,Super Luxury (Non AC Seater 2+2 Push Back),14:50,07h 20m,22:10,3.2,440.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41610,Super Luxury (Non AC Seater 2+2 Push Back),15:10,06h 20m,21:30,2.1,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,05h 55m,21:10,3.2,440.0,43
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1343,Rajdhani (AC Semi Sleeper 2+2),15:45,06h 05m,21:50,2.7,533.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42662,Super Luxury (Non AC Seater 2+2 Push Back),15:50,06h 40m,22:30,3.3,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,15:50,06h 20m,22:10,2.6,386.0,22
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1502,Rajdhani (AC Semi Sleeper 2+2),16:10,06h 20m,22:30,1.9,536.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1589,Rajdhani (AC Semi Sleeper 2+2),16:40,06h 10m,22:50,1.6,533.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42862,Super Luxury (Non AC Seater 2+2 Push Back),16:50,06h 40m,23:30,2.6,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 8002,Lahari Non A/C Sleeper Cum Seater,17:00,08h 00m,01:00,2.4,376.0,36
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 43062,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 40m,00:10,1.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9698,Lahari A/C sleeper,17:40,06h 10m,23:50,2.8,1367.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),17:40,05h 30m,23:10,3.3,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42010,Super Luxury (Non AC Seater 2+2 Push Back),17:50,06h 40m,00:30,3.0,440.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1373,Rajdhani (AC Semi Sleeper 2+2),17:55,06h 15m,00:10,2.0,533.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1757,Super Luxury (Non AC Seater 2+2 Push Back),18:30,07h 35m,02:05,3.9,360.0,18
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1417,RAJDHANI (A.C. Semi Sleeper),18:30,05h 00m,23:30,2.1,533.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7620,Super Luxury (Non AC Seater 2+2 Push Back),18:50,06h 20m,01:10,4.2,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9929,Super Luxury (Non AC Seater 2+2 Push Back),18:55,06h 40m,01:35,4.2,352.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9807,Lahari A/C sleeper,19:25,06h 05m,01:30,4.2,1262.0,15
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 6552,Rajdhani (AC Semi Sleeper 2+2),19:45,06h 05m,01:50,2.8,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7692,Super Luxury (Non AC Seater 2+2 Push Back),20:05,06h 45m,02:50,3.2,440.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9919,Super Luxury (Non AC Seater 2+2 Push Back),20:10,06h 40m,02:50,4.7,356.0,15
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1401,RAJDHANI (A.C. Semi Sleeper),20:25,06h 55m,03:20,1.9,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2016,Lahari Non A/C Sleeper Cum Seater,20:40,06h 40m,03:20,3.8,449.0,27
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42031,Super Luxury (Non AC Seater 2+2 Push Back),20:40,05h 30m,02:10,4.1,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06h 45m,03:30,4.6,352.0,18
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1548,Rajdhani (AC Semi Sleeper 2+2),20:50,06h 10m,03:00,2.8,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 31010,Rajdhani (AC Semi Sleeper 2+2),21:05,06h 05m,03:10,3.1,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1781,RAJDHANI (A.C. Semi Sleeper),21:10,05h 00m,02:10,1.8,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4077,Rajdhani (AC Semi Sleeper 2+2),21:10,06h 55m,04:05,3.0,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30862,RAJDHANI (A.C. Semi Sleeper),21:20,06h 55m,04:15,2.7,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2980,Rajdhani (AC Semi Sleeper 2+2),21:25,06h 05m,03:30,3.3,533.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2961,Rajdhani (AC Semi Sleeper 2+2),21:30,06h 55m,04:25,2.4,533.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9880,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 10m,03:40,4.2,352.0,17
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1958,Rajdhani (AC Semi Sleeper 2+2),21:40,06h 10m,03:50,3.1,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1500,Rajdhani (AC Semi Sleeper 2+2),21:40,06h 55m,04:35,2.8,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,06h 40m,04:30,3.5,378.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9933,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 40m,05:10,3.5,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41810,Super Luxury (Non AC Seater 2+2 Push Back),22:35,06h 40m,05:15,1.9,440.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1627,Rajdhani (AC Semi Sleeper 2+2),22:40,06h 10m,04:50,3.3,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 17062,eGARUDA,22:55,06h 00m,04:55,2.4,533.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 18662,eGARUDA,23:00,06h 10m,05:10,3.3,516.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1649,RAJDHANI (A.C. Semi Sleeper),23:10,05h 00m,04:10,3.6,533.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,06h 20m,05:30,3.3,364.0,22
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4075,Rajdhani (AC Semi Sleeper 2+2),23:20,06h 00m,05:20,2.8,533.0,31
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),05:50,06h 35m,12:25,4.7,525.0,20
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),10:25,07h 30m,17:55,4.7,349.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),11:20,07h 30m,18:50,4.7,349.0,36
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:20,06h 25m,05:45,4.6,348.0,30
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:35,06h 30m,05:05,4.6,500.0,37
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),04:35,06h 35m,11:10,4.6,525.0,13
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:40,06h 15m,05:55,4.6,500.0,37
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdYolo Bus,A/C Seater / Sleeper (2+1),22:46,06h 38m,05:24,4.2,450.0,24
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.5,332.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:59,06h 31m,06:30,4.5,500.0,29
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Yolo Bus,A/C Sleeper (2+1),23:26,06h 38m,06:04,4.7,740.0,24
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 15m,06:45,4.6,1069.0,15
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),06:00,06h 20m,12:20,4.5,403.0,6
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),23:35,06h 15m,05:50,4.4,689.0,18
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),12:10,07h 30m,19:40,4.5,348.0,34
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),23:25,06h 40m,06:05,4.4,659.0,26
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),05:00,06h 05m,11:05,4.4,379.0,2
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,4.4,819.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:35,06h 40m,05:15,4.4,427.0,33
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 00m,06:00,4.3,427.0,16
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 15m,05:20,4.3,439.0,37
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.3,399.0,38
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Sleeper (2+1),23:35,05h 40m,05:15,4.4,870.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06h 27m,06:05,4.3,445.0,34
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),16:00,07h 00m,23:00,4.3,379.0,28
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,A/C Seater (2+2),10:00,06h 25m,16:25,4.3,332.0,22
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),23:50,06h 40m,06:30,4.3,356.0,25
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:12,05h 41m,04:53,4.3,809.0,35
APSRTC,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),10:30,06h 35m,17:05,4.3,332.0,19
